Price,Address,City,State,ZipCode,Beds,Baths,Sqft,Acres
120000,1197 ROAD 660,DAYTON,TX,77535,0,0,0,1.1
749000,15719 FM 1008,DAYTON,TX,77535,3,2,2687,0.0
500000,0000 FM 1960,DAYTON,TX,77535,0,0,0,9.02
7900000,9635 FM 1960,DAYTON,TX,77535,0,0,0,41.0
75000,3908 N CLEVELAND ST,DAYTON,TX,77535,0,0,0,0.3
120000,1175 ROAD 660,DAYTON,TX,77535,0,0,0,1.1
194663,1922 ROAD 5714,CLEVELAND,TX,77327,3,2,1298,0.0
313990,10208 PRAIRIE DUNES LN,CLEVELAND,TX,77327,3,2,2084,0.0
105000,752 COUNTY ROAD 3416,CLEVELAND,TX,77327,0,0,0,0.68
110000,512 S ROOSEVELT AVE,CLEVELAND,TX,77327,3,2,1634,0.0
255000,94 ROAD 51024,CLEVELAND,TX,77327,3,2,1321,0.0
195628,2018 ROAD 5714,CLEVELAND,TX,77327,3,3,1287,0.0
315000,2623 FM 1008,DAYTON,TX,77535,0,0,0,5.01
9500,000 BARRETT,CLEVELAND,TX,77327,0,0,0,0.21
255900,1073 COUNTY ROAD 308,CLEVELAND,TX,77327,3,2,0,0.0
196323,990 ROAD 5501,CLEVELAND,TX,77327,3,2,1200,0.0
188067,1994 ROAD 5714,CLEVELAND,TX,77327,3,3,1287,0.0
99000,62 PARK CT,CLEVELAND,TX,77327,1,1,448,0.0
209500,1801 SOUTHLINE ST,CLEVELAND,TX,77327,3,2,1653,0.0
1300000,10125 FOSTORIA RD,CLEVELAND,TX,77328,5,4,3850,0.0
221237,845 ROAD 5501,CLEVELAND,TX,77327,3,3,1600,0.0
132000,615 ROAD 5202,CLEVELAND,TX,77327,0,0,0,0.66
65000,255 ROAD 5130,CLEVELAND,TX,77327,0,0,0,0.45
63390,974 ROAD 5100 RD,CLEVELAND,TX,77327,0,0,0,0.45
149000,164 COUNTY ROAD 4894,DAYTON,TX,77535,1,1,352,0.0
290900,6004 ROAD 5503,CLEVELAND,TX,77327,4,2,1693,0.0
69000,TBD PINE BEND,CLEVELAND,TX,77327,0,0,0,0.8
533936,893 ROAD 6609,DAYTON,TX,77535,4,4,2567,0.0
55000,1444 COUNTY ROAD 5021,CLEVELAND,TX,77327,0,0,0,0.46
535500,911 ROAD 6609,DAYTON,TX,77535,4,3,2550,0.0
55000,1456 COUNTY ROAD 5021,CLEVELAND,TX,77327,0,0,0,0.46
59900,852 ROAD 6609,DAYTON,TX,77535,0,0,0,0.69
499684,644 ROAD 6609,DAYTON,TX,77535,4,3,2357,0.0
675000,5557 OLD ATASCOCITA ROAD,DAYTON,TX,77336,0,0,0,22.0
45000,1171 ROAD 5740,CLEVELAND,TX,77327,0,0,0,0.19
599000,9173 FM 1409,DAYTON,TX,77535,0,0,0,5.33
150000,1208 ENCINO DRIVE,DAYTON,TX,77535,0,0,0,1.03
69000,403 BIRCH ST,CLEVELAND,TX,77328,0,0,0,0.21
290000,339 COUNTY ROAD 2145,CLEVELAND,TX,77327,0,0,0,10.64
40000,000 CENTER DR,CLEVELAND,TX,77327,0,0,0,0.23
49900,1211 ROAD 5500,CLEVELAND,TX,77327,0,0,0,0.23
107000,309 COUNTY ROAD 2069,LIBERTY,TX,77575,0,0,0,3.91
50000,623 ROAD 5703,CLEVELAND,TX,77327,0,0,0,0.24
85000,111 ROAD 5109,CLEVELAND,TX,77327,0,0,0,0.45
200000,22 ROAD 5219,CLEVELAND,TX,77327,4,2,1768,0.0
85000,121 ROAD 5109,CLEVELAND,TX,77327,0,0,0,0.45
89000,82 ROAD 5017,CLEVELAND,TX,77327,0,0,0,1.13
305900,30031 WALTON HEATH DR,CLEVELAND,TX,77327,3,2,2100,0.0
499999,951 COUNTY ROAD 2298,CLEVELAND,TX,77327,4,3,2694,0.0
177000,752 ROAD 5820,CLEVELAND,TX,77327,3,2,1213,0.0
50000,534 ROAD 5844,CLEVELAND,TX,77327,0,0,0,0.24
50000,0 CR 3540,CLEVELAND,TX,77327,0,0,0,0.24
150000,129 S FENNER AVE,CLEVELAND,TX,77327,2,1,896,0.0
198558,905 ROAD 5501,CLEVELAND,TX,77327,3,2,1298,0.0
75000,164 COUNTY ROAD 3546,CLEVELAND,TX,77327,0,0,0,0.52
198755,960 ROAD 5501,CLEVELAND,TX,77327,3,2,1200,0.0
49000,6141 ROAD 5503,CLEVELAND,TX,77327,0,0,0,0.23
699000,2551 COUNTY ROAD 2317,DAYTON,TX,77535,6,8,5536,0.0
65000,1894 COUNTY ROAD 3542,CLEVELAND,TX,77327,0,0,0,0.45
210000,2902 ROAD 5100 RD,CLEVELAND,TX,77327,3,2,1560,0.0
89900,1306 COUNTY ROAD 347 N,CLEVELAND,TX,77327,0,0,0,0.56
85000,2194 COUNTY ROAD 3479B,CLEVELAND,TX,77327,0,0,0,0.52
730000,0 COUNTY ROAD 3011 WEST OF,DAYTON,TX,77535,0,0,0,73.01
277490,10240 CABO DEL SOL DR,CLEVELAND,TX,77327,3,2,1612,0.0
82000,12206 COUNTY ROAD 37497,CLEVELAND,TX,77327,0,0,0,0.5
200000,523 CORNER OF ROAD 5000,CLEVELAND,TX,77327,0,0,0,0.46
99000,32 COUNTY ROAD 5031,CLEVELAND,TX,77327,0,0,0,0.46
859000,100 MAID MARION,CLEVELAND,TX,77327,3,4,3200,0.0
90000,72 COUNTY ROAD 3577,CLEVELAND,TX,77327,0,0,0,0.48
499900,7289 FM 1409,DAYTON,TX,77535,0,0,0,22.16
165000,156 ROAD 5241,CLEVELAND,TX,77327,3,2,1248,0.0
53000,4264 ROAD 5876,CLEVELAND,TX,77327,0,0,0,0.23
249000,713 ROAD 5138,CLEVELAND,TX,77327,4,2,1679,0.0
53000,4268 ROAD 5876,CLEVELAND,TX,77327,0,0,0,0.23
750000,222 COUNTY ROAD 2209 N,CLEVELAND,TX,77327,4,4,3743,0.0
350000,0- FM 686 FM 1960,DAYTON,TX,77535,0,0,0,2.0
240000,18977 FM 787 RD W,CLEVELAND,TX,77327,0,0,0,6.26
100000,264 COUNTY ROAD 2226,CLEVELAND,TX,77327,0,0,0,2.0
355000,413 ROAD 662,DAYTON,TX,77535,4,3,2378,0.0
660000,0 FM 1008,DAYTON,TX,77535,0,0,0,13.56
70000,TBD TAFT AVENUE,CLEVELAND,TX,77327,0,0,0,0.17
53000,4260 ROAD 5876,CLEVELAND,TX,77327,0,0,0,0.23
550000,4339 FM 1011 RD,LIBERTY,TX,77575,0,0,0,27.49
229900,0 FM 563 TRACT 5,LIBERTY,TX,77575,0,0,0,10.72
45000,1777 ROAD 5722,CLEVELAND,TX,77327,0,0,0,0.19
51999,0 COUNTY ROAD 2025,CLEVELAND,TX,77328,0,0,0,0.65
159900,TRACT 7 COUNTY ROAD 306,CLEVELAND,TX,77327,0,0,0,6.04
94900,TRACT 4 COUNTY ROAD 306,CLEVELAND,TX,77327,0,0,0,3.11
49900,1134 ROAD 5601,CLEVELAND,TX,77327,0,0,0,0.46
49900,1124 ROAD 5601,CLEVELAND,TX,77327,0,0,0,0.59
169900,265 ROAD 5202,CLEVELAND,TX,77327,2,2,1200,0.0
60000,1682 COUNTY ROAD 3560,CLEVELAND,TX,77327,0,0,0,0.45
149000,693 COUNTY ROAD 6021 EGG COLONY ROAD,DAYTON,TX,77535,3,2,1216,0.0
60000,1670 COUNTY ROAD 3560,CLEVELAND,TX,77327,0,0,0,0.45
199995,203 COUNTY ROAD 2226,CLEVELAND,TX,77327,3,2,1450,0.0
75000,1249 COUNTY ROAD 2306,CLEVELAND,TX,77327,3,2,924,0.0
1174250,11122 FM 1008,DAYTON,TX,77535,0,0,0,110.0
60000,105 ROAD 5255,CLEVELAND,TX,77327,0,0,0,0.43
1220000,23020 HIGHWAY 146 N,CLEVELAND,TX,77327,0,0,0,53.54
99500,1057 COUNTY ROAD 373,OTHER,TX,77372,0,0,0,0.93
330000,10305 HIGHWAY 146 N,HARDIN,TX,77575,3,2,2178,0.0
75000,294 ROAD 5255,CLEVELAND,TX,77327,0,0,0,0.51
360000,TBD FM 563,LIBERTY,TX,77575,0,0,0,26.0
70000,5702 CORNER OF ROAD 5702 & ROAD 570,CLEVELAND,TX,77327,0,0,0,0.23
99500,1057 COUNTY ROAD 373,SPLENDORA,TX,77372,0,0,0,0.93
99500,1057 COUNTY ROAD 373,SPLENDORA,TX,77372,0,0,0,0.93
209000,1010 COUNTY ROAD 2197,CLEVELAND,TX,77327,0,0,0,2.0
150000,466 COUNTY ROAD 3376,CLEVELAND,TX,77327,0,0,0,4.67
295000,1216 DEPUTY O MCDUFFIE JR ST,CLEVELAND,TX,77327,3,3,1649,0.0
119900,000 COUNTY ROAD 2184,CLEVELAND,TX,77327,0,0,0,3.5
175000,356 COUNTY ROAD 4015,DAYTON,TX,77535,4,2,1768,0.0
174999,3239 FM 163 RD,CLEVELAND,TX,77327,0,0,0,4.97
189102,830 ROAD 5501,CLEVELAND,TX,77327,3,2,1200,0.0
25000,TBD BUSTER PEAK ROAD,LIBERTY,TX,77575,0,0,0,2.47
186602,980 ROAD 5501,CLEVELAND,TX,77327,3,2,1200,0.0
386000,950 COUNTY ROAD 2307,CLEVELAND,TX,77327,0,0,0,14.38
18000,TBD LOT 46 LINCOLN DRIVE,CLEVELAND,TX,77327,0,0,0,0.26
180000,128 COUNTY ROAD 2344,DAYTON,TX,77535,0,0,0,4.0
63000,345 ROAD 5116,CLEVELAND,TX,77327,0,0,0,0.4
120000,0 COUNTY ROAD 642,DAYTON,TX,77535,0,0,0,2.18
23000,0 CR 360 MOSS FOREST DRIVE,SPLENDORA,TX,77372,0,0,0,0.18
1815000,TBD FM 686,DAYTON,TX,77535,0,0,0,40.29
299900,78 COUNTY ROAD 5019,CLEVELAND,TX,77327,3,3,1904,0.0
60000,90 ROAD 5249,CLEVELAND,TX,77327,0,0,0,0.4
149900,2806 N WINFREE ST,DAYTON,TX,77535,0,0,0,2.18
85000,2033 ROAD 660,DAYTON,TX,77535,0,0,0,0.83
250000,0 OLD HWY 59,CLEVELAND,TX,77327,0,0,0,3.82
26000,0 WATSON ST END OF,CLEVELAND,TX,77327,0,0,0,0.16
6300,0 CARPENTER DRIVE,CLEVELAND,TX,77327,0,0,0,0.23
2999,00 COUNTRY ROAD 2936,CLEVELAND,TX,77327,0,0,0,0.14
38999,0 CR 2505,HARDIN,TX,77575,0,0,0,4.0
699999,2778 COUNTY ROAD 602,DAYTON,TX,77535,4,4,3658,0.0
64900,289 ROAD 5105,CLEVELAND,TX,77327,0,0,0,0.42
397000,6353 HIGHWAY 61,DEVERS,TX,77538,0,0,0,3.9
46000,1761 ROAD 5740,CLEVELAND,TX,77327,0,0,0,0.18
40000,2062 ROAD 5500,CLEVELAND,TX,77327,0,0,0,0.23
45000,2032 ROAD 5809,CLEVELAND,TX,77327,0,0,0,0.16
59000,2365 ROAD 5836,CLEVELAND,TX,77327,0,0,0,0.28
279990,20057 SWINLEY FOREST DR,CLEVELAND,TX,77327,4,2,1614,0.0
60000,80 ROAD 5249,CLEVELAND,TX,77327,0,0,0,0.4
46000,2036 ROAD 5809,CLEVELAND,TX,77327,0,0,0,0.18
80000,12571 COUNTY ROAD 37494,CLEVELAND,TX,77327,0,0,0,0.5
108820,1 ALINE DR,DAYTON,TX,77535,0,0,0,1.5
365000,22 COUNTY ROAD 2267,CLEVELAND,TX,77327,3,3,2947,0.0
39900,12 VERN CT,CLEVELAND,TX,77327,0,0,0,0.2
93815,3 ALINE DR,DAYTON,TX,77535,0,0,0,1.29
57999,95 ROAD 5510,CLEVELAND,TX,77327,0,0,0,0.36
70000,0 COUNTY ROAD 3416,CLEVELAND,TX,77327,0,0,0,0.27
125000,1408 COUNTY ROAD 3542,CLEVELAND,TX,77327,1,1,560,0.0
37000,998 PRESLEY LANE,SHEPHERD,TX,77371,0,0,0,0.37
139999,127 ROAD 5268B,CLEVELAND,TX,77327,0,0,0,7.16
70000,508 COUNTY ROAD 3567,CLEVELAND,TX,77327,0,0,0,1.05
404990,1408 ROAD 66113,DAYTON,TX,77535,4,3,2219,0.0
429990,1438 ROAD 66113,DAYTON,TX,77535,4,3,2219,0.0
59000,333 ROAD 5116,CLEVELAND,TX,77327,0,0,0,0.41
1900000,7886 FM 1960,DAYTON,TX,77535,0,0,0,64.0
67000,21677 ROAD 3749D,CLEVELAND,TX,77327,0,0,0,0.5
159900,1 COUNTY ROAD 2235 LOT 24,CLEVELAND,TX,77327,0,0,0,10.57
240000,129 COUNTY ROAD 2301,CLEVELAND,TX,77327,5,2,1878,0.0
55000,0 CR 5111,CLEVELAND,TX,77327,0,0,0,0.51
137999,62 LAUREL CT,CLEVELAND,TX,77327,2,1,1080,0.0
240000,129 COUNTY ROAD 2301,CLEVELAND,TX,77327,5,2,1878,0.0
265253,1220 MILLPOINTE LANE,DAYTON,TX,77535,4,2,1595,0.0
185000,1 COUNTY ROAD 2235,CLEVELAND,TX,77327,0,0,0,10.0
265000,202 ORANGE ST,CLEVELAND,TX,77327,3,3,1658,0.0
89000,1002 ROAD 6604,DAYTON,TX,77535,0,0,0,0.91
299999,25 MARLENE,CLEVELAND,TX,77327,3,2,0,0.0
46000,1929 ROAD 5740,CLEVELAND,TX,77327,0,0,0,0.17
46000,1933 ROAD 5740,CLEVELAND,TX,77327,0,0,0,0.17
540000,10 ROAD 6604,DAYTON,TX,77535,4,4,0,0.0
46000,1937 ROAD 5740,CLEVELAND,TX,77327,0,0,0,0.17
51900,1334 ROAD 5005,CLEVELAND,TX,77327,0,0,0,0.46
184900,122 COUNTY ROAD 3419,CLEVELAND,TX,77327,3,2,0,0.0
409900,908 W CLAYTON ST,DAYTON,TX,77535,3,2,1875,0.0
179999,236 ADELAIDE DR,CLEVELAND,TX,77327,3,2,1000,0.0
70000,606 JEFFERSON AVE,CLEVELAND,TX,77327,0,0,0,0.43
46000,1925 ROAD 5740,CLEVELAND,TX,77327,0,0,0,0.17
798900,17325 CAIN CLEARING PASS,AUSTIN,TX,78738,4,4,2561,0.0
145000,TBD COUNTY ROAD 410,DAYTON,TX,77535,0,0,0,3.0
75000,0 CORNER COUNTY RD 5010 - COUNTY RD 5023,CLEVELAND,TX,77327,0,0,0,0.46
12400,00 WINDING WAY,CLEVELAND,TX,77327,0,0,0,0.29
220000,1150 COUNTY ROAD 5021,CLEVELAND,TX,77327,3,1,1200,0.0
90000,113 RICE ST,CLEVELAND,TX,77327,3,2,1216,0.0
75000,111 RICE ST,CLEVELAND,TX,77327,2,1,960,0.0
47000,1689 ROAD 5706,CLEVELAND,TX,77327,0,0,0,0.23
140000,TBD COUNTY ROAD 3880,CLEVELAND,TX,77328,0,0,0,7.5
469500,4137 FM 163 RD,CLEVELAND,TX,77327,4,3,2044,0.0
249999,7831 PLUM GROVE RD,CLEVELAND,TX,77327,1,1,1008,0.0
80000,0 COUNTY ROAD 6063,DAYTON,TX,77535,0,0,0,1.0
30000,0 COUNTY ROAD 607 OFF OF,DAYTON,TX,77535,0,0,0,0.5
56000,29 ROAD 5217,CLEVELAND,TX,77327,0,0,0,0.28
48000,2209 ROAD 5708,CLEVELAND,TX,77327,0,0,0,0.18
175000,1034 ROAD 5203,CLEVELAND,TX,77327,3,3,1189,0.0
48000,2201 ROAD 5708,CLEVELAND,TX,77327,0,0,0,0.18
346900,377 ROAD 5102G,CLEVELAND,TX,77327,4,4,2532,0.0
55000,3272 ROAD 5018,CLEVELAND,TX,77327,0,0,0,0.48
423900,0 COUNTY ROAD 381,CLEVELAND,TX,77328,0,0,0,28.28
65000,70 COUNTY ROAD 5008,CLEVELAND,TX,77327,0,0,0,0.51
125900,TBD (E) CR 2205,CLEVELAND,TX,77327,0,0,0,1.92
43500,2107 ROAD 5723,CLEVELAND,TX,77327,0,0,0,0.24
21750,LOT 490-491 LAKEVIEW DRIVE,CLEVELAND,TX,77327,0,0,0,0.55
55000,3336 COUNTY ROAD 5018,CLEVELAND,TX,77327,0,0,0,0.47
695300,530 COUNTY ROAD 3310,CLEVELAND,TX,77327,0,0,0,10.58
110000,527 COUNTY ROAD 6763,DAYTON,TX,77535,0,0,0,1.92
35000,LOT 2273 BLOCK 37,CLEVELAND,TX,77327,0,0,0,0.18
67000,175 COUNTY ROAD 2431,HULL,TX,77564,2,2,1070,0.0
375000,1031 FM 686,DAYTON,TX,77535,3,2,1150,0.0
224900,2501 MAPLE ST,LIBERTY,TX,77575,3,3,2473,0.0
227786,0 PLUM GROVE ROAD,CLEVELAND,TX,77327,0,0,0,12.5
347740,609 SAN JACINTO TRAIL,DAYTON,TX,77535,4,3,2294,0.0
3000,0 HWY 90,DAYTON,TX,77535,0,0,0,1.38
484999,816 ROAD 6609,DAYTON,TX,77535,5,4,3281,0.0
18425,LOT 83-86 MCCARTY,CLEVELAND,TX,77327,0,0,0,0.57
720000,735 COUNTY ROAD 2117,CLEVELAND,TX,77327,0,0,0,23.0
449000,689 ROAD 660,DAYTON,TX,77535,4,3,2457,0.0
47900,414 COUNTY ROAD 3416,CLEVELAND,TX,77327,0,0,0,0.35
56899,15 COUNTY ROAD 2305 S,CLEVELAND,TX,77327,0,0,0,2.1
66659,16 COUNTY ROAD 2305 S,CLEVELAND,TX,77327,0,0,0,2.51
168000,16 COUNTY ROAD 2307,CLEVELAND,TX,77327,0,0,0,8.07
149917,18 COUNTY ROAD 2307,CLEVELAND,TX,77327,0,0,0,7.19
99878,19 COUNTY ROAD 2307,CLEVELAND,TX,77327,0,0,0,4.18
68027,20 COUNTY ROAD 2307,CLEVELAND,TX,77327,0,0,0,2.64
328400,40141 SPYGLASS HILL DR,CLEVELAND,TX,77327,4,2,2100,0.0
215000,9794 HIGHWAY 321,DAYTON,TX,77535,2,1,1064,0.0
47500,66 ROAD 5231,CLEVELAND,TX,77327,0,0,0,0.4
55000,254 ROAD 5203,CLEVELAND,TX,77327,0,0,0,0.29
335050,40142 SPYGLASS HILL DR,CLEVELAND,TX,77327,4,3,2316,0.0
95000,1214 ROAD 5740,CLEVELAND,TX,77327,0,0,0,0.18
139796,7 COUNTY ROAD 2305 S,CLEVELAND,TX,77327,0,0,0,6.75
66899,9 COUNTY ROAD 2305 S,CLEVELAND,TX,77327,0,0,0,2.45
59899,9 COUNTY ROAD 2307,CLEVELAND,TX,77327,0,0,0,2.25
71901,11 COUNTY ROAD 2307,CLEVELAND,TX,77327,0,0,0,2.8
87901,12 COUNTY ROAD 2307,CLEVELAND,TX,77327,0,0,0,3.55
79900,13 COUNTY ROAD 2307,CLEVELAND,TX,77327,0,0,0,3.2
66900,14 COUNTY ROAD 2305 S,CLEVELAND,TX,77327,0,0,0,2.5
116923,2 COUNTY ROAD 2307,CLEVELAND,TX,77327,0,0,0,4.94
133918,6 COUNTY ROAD 2305 S,CLEVELAND,TX,77327,0,0,0,6.36
60000,133 ROAD 5005,CLEVELAND,TX,77327,0,0,0,0.46
795000,1419 SAWMILL RD,DAYTON,TX,77535,0,0,0,11.86
185000,TRACT 1 COUNTY ROAD 3813,CLEVELAND,TX,77328,0,0,0,10.16
116951,1 COUNTY ROAD 2307,CLEVELAND,TX,77327,0,0,0,4.92
279990,10220 PELICAN HILL,CLEVELAND,TX,77327,4,2,1691,0.0
1400000,949 COUNTY ROAD 2061,HULL,TX,77564,0,0,0,50.0
293990,10240 PELICAN HILL,CLEVELAND,TX,77327,4,2,1878,0.0
279990,10361 WOODHILL SPA LANE,CLEVELAND,TX,77327,4,2,1691,0.0
59000,2123 ROAD 57212,CLEVELAND,TX,77327,0,0,0,0.26
69900,505 ROAD 6617,DAYTON,TX,77535,0,0,0,0.74
165000,696,CLEVELAND,TX,77327,0,0,0,1.11
39000,8108 ROAD 5837,CLEVELAND,TX,77327,0,0,0,0.24
1990000,1400 COUNTY ROAD 2094,LIBERTY,TX,77575,0,0,0,101.3
45000,186 ROAD 5240,CLEVELAND,TX,77327,0,0,0,0.46
450000,13504 HIGHWAY 321,DAYTON,TX,77535,3,1,1080,0.0
105000,217 COUNTY ROAD 436,DAYTON,TX,77535,0,0,0,1.92
70000,366 COUNTY ROAD 5021,CLEVELAND,TX,77327,0,0,0,0.46
249900,1002 JEFFERSON AVE,CLEVELAND,TX,77327,3,2,1738,0.0
134900,360 COUNTY ROAD 4023,DAYTON,TX,77535,3,1,1216,0.0
65000,1480 COUNTY ROAD 5021,CLEVELAND,TX,77327,0,0,0,0.46
40000,00 COUNTY ROAD 2650,CLEVELAND,TX,77327,0,0,0,0.92
512969,195 ROAD 6613,DAYTON,TX,77535,4,3,2410,0.0
65000,1468 COUNTY ROAD 5021,CLEVELAND,TX,77327,0,0,0,0.46
59925,860 COUNTY ROAD 3679 J,CLEVELAND,TX,77327,0,0,0,0.5
45000,3294 ROAD 5913-14,CLEVELAND,TX,77327,0,0,0,0.24
900000,2600 N CLEVELAND ST,DAYTON,TX,77535,0,0,0,4.51
59925,848 COUNTY ROAD 3679 J,CLEVELAND,TX,77327,0,0,0,0.5
4500,7 DAVIS HILL DR,CLEVELAND,TX,77327,0,0,0,0.36
19995,0 TRINITY DRIVE,CLEVELAND,TX,77327,0,0,0,0.23
65000,72 ROAD 5246,CLEVELAND,TX,77327,0,0,0,0.4
47000,1544 ROAD 5728,CLEVELAND,TX,77327,0,0,0,0.24
59900,774 ROAD 5268,CLEVELAND,TX,77327,0,0,0,0.37
47000,1538 ROAD 5728,CLEVELAND,TX,77327,0,0,0,0.24
150000,0 COUNTY ROAD 2650,CLEVELAND,TX,77327,0,0,0,8.34
150000,0 COUNTY ROAD 2650 LOT 9,CLEVELAND,TX,77327,0,0,0,9.1
95000,196 COUNTY ROAD 641,KENEFICK,TX,77535,0,0,0,2.03
221990,109 ROAD 51026,CLEVELAND,TX,77327,5,3,1804,0.0
140000,869 COUNTY ROAD 301 N,DAYTON,TX,77535,0,0,0,5.0
140000,909 COUNTY ROAD 301 N,DAYTON,TX,77535,0,0,0,5.42
348000,111 COUNTY ROAD 6057,DAYTON,TX,77535,0,0,0,6.28
559860,671 ROAD 6609,DAYTON,TX,77535,3,4,2580,0.0
5500,TBD LOT 186 CYPRUS LAKE DRIVE,CLEVELAND,TX,77327,0,0,0,0.22
45000,854 ROAD 5707,CLEVELAND,TX,77327,0,0,0,0.23
45000,838 ROAD 5707,CLEVELAND,TX,77327,0,0,0,0.23
85900,14731 FM 1008,DAYTON,TX,77535,0,0,0,1.73
67900,20 COUNTY ROAD 2305 S,MOSS HILL,TX,77327,0,0,0,2.63
30000,4041 1/2 COUNTY ROAD 2058,HULL,TX,77564,0,0,0,1.0
197224,852 ROAD 5138,CLEVELAND,TX,77327,3,2,1276,0.0
173230,TBD4 CR 2058,HULL,TX,77564,0,0,0,11.95
187804,TBD3 CR 2058,HULL,TX,77564,0,0,0,12.95
200937,TBD2 CR 2058,HULL,TX,77564,0,0,0,13.86
99663,19 COUNTY ROAD 2307,MOSS HILL,TX,77327,0,0,0,4.17
167900,17 COUNTY ROAD 2307,MOSS HILL,TX,77327,0,0,0,8.07
25000,31 ROAD 2726,CLEVELAND,TX,77327,0,0,0,0.29
66633,16 COUNTY ROAD 2305 S,MOSS HILL,TX,77327,0,0,0,2.5
140000,789 COUNTY ROAD 301 N,DAYTON,TX,77535,0,0,0,5.0
149900,18 COUNTY ROAD 2305 S,MOSS HILL,TX,77327,0,0,0,7.19
20000,0 PRIVATE ROAD 6446,DAYTON,TX,77535,0,0,0,0.41
110000,365 ROAD 5500,CLEVELAND,TX,77327,3,2,1216,0.0
55000,185 ROAD 5007,CLEVELAND,TX,77327,0,0,0,0.46
39000,8112 ROAD 5837,CLEVELAND,TX,77327,0,0,0,0.24
79900,13 COUNTY ROAD 2305 S,MOSS HILL,TX,77327,0,0,0,3.2
66900,14 COUNTY ROAD 2305 S,MOSS HILL,TX,77327,0,0,0,2.5
87900,12 COUNTY ROAD 2305 S,MOSS HILL,TX,77327,0,0,0,3.55
139693,0000000 CR 2305 S,MOSS HILL,TX,77327,0,0,0,6.74
219375,10021 SPRING CREEK ROAD,CLEVELAND,TX,77327,3,2,1459,0.0
59900,0 CR 2305 S,MOSS HILL,TX,77327,0,0,0,2.25
71901,00 CR 2305 S,MOSS HILL,TX,77327,0,0,0,2.8
242000,10049 OAKLAND HILLS DR,CLEVELAND,TX,77327,4,2,1840,0.0
236425,9971 SPRING CREEK ROAD,CLEVELAND,TX,77327,3,2,1703,0.0
133900,000000 CR 2305 S,MOSS HILL,TX,77327,0,0,0,6.36
96900,0000 CR 2305 S,MOSS HILL,TX,77327,0,0,0,4.0
116900,00 CR 2307,MOSS HILL,TX,77327,0,0,0,4.94
116900,0 CR 2307,MOSS HILL,TX,77327,0,0,0,4.92
66900,00000000 CR 2305 S,MOSS HILL,TX,77327,0,0,0,2.45
4500,546 GUADALUPE DR,CLEVELAND,TX,77327,0,0,0,0.31
50000,CR 3669C W MAY ROAD,SPLENDORA,TX,77372,0,0,0,0.54
12000,00 COOPER,RYE,TX,77369,0,0,0,0.57
155000,10 COUNTY ROAD 3813,CLEVELAND,TX,77328,1,2,1200,0.0
95000,19 COUNTY ROAD 6431,KENEFICK,TX,77535,0,0,0,1.87
49995,0 BLUE RIDGE LANE,LIVINGSTON,TX,77351,0,0,0,1.37
269600,1489 COUNTY ROAD 2066,HARDIN,TX,77564,0,0,0,16.04
236990,34 ROAD 51024,CLEVELAND,TX,77327,3,2,1155,0.0
51173,3047 ROAD 5210,CLEVELAND,TX,77327,0,0,0,0.44
53490,45 ROAD 5236,CLEVELAND,TX,77327,0,0,0,0.46
53490,35 ROAD 5236,CLEVELAND,TX,77327,0,0,0,0.46
44187,55 ROAD 5236,CLEVELAND,TX,77327,0,0,0,0.38
185000,2235 COUNTY ROAD 301 N,DAYTON,TX,77535,0,0,0,7.5
34500,TBD CENTER DRIVE,CLEVELAND,TX,77327,0,0,0,0.24
129000,32 ROAD 5245,CLEVELAND,TX,77327,3,2,1264,0.0
175000,542 CENTER ST,CLEVELAND,TX,77327,1,1,374,0.0
539650,175 ROAD 6609,DAYTON,TX,77535,4,3,2510,0.0
7500,TBD COUNTY ROAD 2936,CLEVELAND,TX,77327,0,0,0,0.29
225000,215 CLARENCE ST,DAYTON,TX,77535,2,1,1022,0.0
699900,2800 HIGHWAY 105,CLEVELAND,TX,77327,0,0,0,12.02
100000,320 COUNTY ROAD 48761,DAYTON,TX,77535,0,0,0,1.16
60000,920 ROAD 5501,CLEVELAND,TX,77327,0,0,0,0.25
249900,10 COUNTY ROAD 3663,SPLENDORA,TX,77372,3,2,1368,0.0
295000,238 COUNTY ROAD 2802,CLEVELAND,TX,77327,4,3,1920,0.0
75000,670 ROAD 660,DAYTON,TX,77535,0,0,0,0.73
96000,TBD COUNTY ROAD 319,CLEVELAND,TX,77327,0,0,0,1.6
75000,648 ROAD 660,DAYTON,TX,77535,0,0,0,0.73
173900,21694 ROAD 3749D,CLEVELAND,TX,77327,3,2,1178,0.0
439000,160 ROAD 6614,DAYTON,TX,77535,3,3,2122,0.0
55000,N/A W MAY RD,SPLENDORA,TX,77372,0,0,0,0.53
185000,665 ROAD 5203,CLEVELAND,TX,77327,3,3,1360,0.0
87900,00 COUNTY ROAD 2142,CLEVELAND,TX,77369,0,0,0,3.66
800000,275 ROAD 5022,CLEVELAND,TX,77327,0,0,0,1.38
290000,00 PLUM GROVE RD ROAD,CLEVELAND,TX,77327,0,0,0,1.62
560000,1367 COUNTY ROAD 373,SPLENDORA,TX,77372,5,4,4523,0.0
214990,109 ROAD 5102 D,CLEVELAND,TX,77327,4,3,2001,0.0
55000,147 ROAD 5116,CLEVELAND,TX,77327,0,0,0,0.5
69900,200 ROAD 6615,DAYTON,TX,77535,0,0,0,0.69
69900,182 ROAD 6615,DAYTON,TX,77535,0,0,0,0.69
